id,歌曲名,评论内容,点赞数
16343629,Outlaws Of Love,每次听到这首歌就会想到白夜行。”我的天空里没有太阳，总是黑夜，但并不暗，因为有东西代替了太阳。虽然没有太阳那么明亮，但对我来说已经足够。凭借着这份光，我便能把黑夜当成白天。我从来没有太阳，所以不怕失去。”写给雪穗和亮司。“只希望在能手牵手在太阳下散步”真的挺契合这首歌呢。,10321
355992,追梦赤子心,距考研还有30天…不管最近再怎么迷茫…向前跑，继续跑，为了心中的美好，不妥协一直到老,10319
65538,好久不见,分开后了听你就知道这首歌是什么歌了！,10315
29567100,眉间雪,网游玩到最后还是会成单机,10297
65538,好久不见,这是我今年参加的第三次相亲。一坐下来妈妈便开始讲起对面那女孩的种种优点来，中心思想就是我必须娶她回家当老婆。我妈妈讲完，对方的妈妈又开始向她女儿夸起我来.半个钟头过后两位妈妈才互相打了一个眼色离开餐桌把我们两人单独留下.我和她静静对视了一分钟 “好久不见。”她先开口道,10296
114024,月半小夜曲,特别喜欢李克勤的版本，清幽如月光,10292
17753288,What Makes You Beautiful,就他一个 黄鸡风车敢用脸挡！,10292
185809,彩虹,也许时间是一种解药，也是我现在正服下的毒药。失恋后的我终于明白了[心碎],10282
27644359,Remember (Original Mix),越来越离不开网易云音乐了,10268
27846862,Let Her Go,我的故事很简单，孩子他妈离开了！就剩下我了！然而我还是会继续努力的生活，即使过的不怎么样，我也会把我最好的留给我儿子！,10259
29771231,我们的明天,又多了一首值得循环播放的中文单曲了！,10255
29737986,Friends (Original Mix),听到1分钟的时候 差点切歌 幸亏多等10秒 简直美如画,10252
17625647,Palladio,总觉得你在某一段时间单曲听一段音乐，当你再次听到时，你仿佛能看到单曲着的那个空间周围所发生的所有的事，像是复刻的回忆。然后你的心开始撕裂，开始疼痛。然后开始想念，开始落泪。,10249
29966565,Love Me Like You Do (From ''Fifty Shades of Grey''),我记得魔兽电影 古尔丹说了这一句  What are you waiting for?   然后我就在那唱 love me like you do 结果全场的人摘下3D眼镜看着我[撇嘴],10249
414706021,南下,跟她说起过，想在梅雨的时节去趟江南，西塘抑或丽江，想象着在淅淅沥沥的青石红瓦间，她走在前面，穿着一身素白的裙子，打起一柄油纸伞，回头朝我微笑，时间刚好定格。后来啊，我孤身去了那里，烟雨、青苔、油纸伞，一切和想象中那么相似，可是少了那一抹微笑，不觉两年了。,10237
27406245,For The Win Dance (Remix) - remix,每天在要出门的时候放这首歌时穿衣服觉得在穿铠甲，在门口穿鞋子时觉得在穿铁鞋一打开大门看见的不是高楼大厦而是一片草原，草原上有千万军马然后我大声一喊德玛西亚！！！！就上班去了[大哭][大哭][大哭],10230
35528482,一半,薛之谦的声音自带伤感buff[哀伤][哀伤][哀伤],10228
400876480,Me And My Guitar,网易云 我跟你讲 我真的想稍微听点中文歌。。。。,10221
82932,一剪梅,封面吓到我了[惊恐]赶紧百度原来他还在千里之外,10219
28959074,New Thang,满脑子都是韩国女团扭屁股的画面,10218
28830411,Sunburst,有人说tobu的作品听起来都差不多，我想了想以下几个原因。1.风格每个DJ都应该有的，而他擅长的就是progressive house  2. progressive house风格节奏偏向轻快，明朗，也就决定了这种风格表达的是欢快的感情，抒情范围限制住了。重复章节多，旋律变化少,10216
29811053,友军之围,卧槽，百听不厌啊，我口味越来越重了[大哭][大哭][大哭],10210
299601,笑忘书,总觉得社会对女生苛求太多 既然从没有哥妹恋之说 为何那么指责姐弟恋～～我妈喜欢王菲的时候我在听林俊杰 我妈喜欢林俊杰的时候 我开始听轻音乐 我现在听王菲了 我妈改喜欢鹿晗了,10207
409872465,Sofia,……你一会Lucia，一会sofia……你竟然是这样一个Alvaro Soler～～～为什么不唱歌Mike，john什么的！😣😣😣把我们掰弯了自己还直着～～～,10204
357312,流川枫与苍井空,两年前的绿放音乐节，我们这些听得懂陕西话的瓜子听嗨着呢，回头突然就看到一个小伙默默地边听边流泪…那天心里一直不舒服😔,10199
3932159,You,那停顿太美…,10196
3026472,Burning,我就是burning，我是大b神[呲牙][呲牙],10189
185924,一路向北,看着喜欢的女生和其他人聊得很高兴，我只能恨自己没用。,10183
35847388,Hello,我真的是从头等到尾，你终于出来了，你的播放列表我真的快听烂了！这张专辑又要听三四年了！,10180
38592976,Dream It Possible,华为，全球500强。历经二十八年，从一家普通的通信设备代理企业，成长为中国民营企业的领头羊。「静水潜流」最能诠释华为，虽低调，然心存大志，公司的全球化、行业地位、专利技术乃至研发费用，都领先世界，作为华为人的家属，衷心祝愿华为如此歌中所唱：梦，让它成真。,10163
28680438,Thinking Out Loud,像是一个普通的平凡的男孩在和一个普通平凡女生做最普通平凡告白和承诺。谈不上多感动多震撼。但是让人踏实[色][色][色],10156
25706282,夜空中最亮的星,最爱的先生，请指引我吧。我想去追逐你，想见你，想守护你。,10155
285100,霞光,吃饭的时候吃的慢就是为了等精灵世纪的ed……,10154
17753288,What Makes You Beautiful,破团啊，从出道到现在，变化好大。感慨ing。唯一遗憾的是我在深圳，今年3月18日破团在香港有演唱会，星期三，因为要上学，没去。后来，渣渣离开破团，香港那场好像是破团五只最后在一起开的演唱会。妈的早知道如此老娘上个啥学啊，刮风下雨也得去啊。,10154
421137034,告白气球（Cover 周杰伦）,喜欢了五年也追了五年的女生今天被我亲手送到了别人的手里，因为我真的照顾不到她，才说了放弃。我愿意做公主的骑士。晚上她给我留言，说这些年谢谢我了，希望我能找到一个不会伤我心的好女孩。嗯，我心里真的很平静，放下了，“你的痕迹还在我这，走不了的路就算了…可以了。。”,10145
29009655,East of Eden,[大哭]知乎赶来。。真*空耳大神 穆纛雠：“开头发音是「平头死，扑来干死他卡本、受要飞死，嗯，飞你屎我处死大的」是哪首英文歌曲？”,10142
285100,霞光,忍不住赞，这他妈真是动画片主题歌？太有深度了！,10141
63650,独家记忆,以前女朋友很喜欢这首歌呢 我们会一起听  当时我很小不懂事不懂得珍惜她  失去后才后悔莫及啊 现在又听到这首 该怎么说呢 你是我的独家记忆了呢 希望你好好的找个人爱吧 幸福点。,10135
167802,旅行,许巍的歌，不买个SUV在高速上面边听边开都算埋汰了啊~！！！！！！[流泪],10133
4330176,Closer,太好听了啦，我只会讲这种没有营养的话。[哀伤],10133
35403523,陪你度过漫长岁月,十年前 我背着包 提着一盒子刀 每天大早去厨师学校的时候 听你的歌 你唱 借了东西为什么不还 当时酸了鼻子 想怎么有人这么会唱/ 现在我坐在你的演唱会里 听着你的歌 流眼泪 /我不知道自己做对了什么事 记录了现实的生活 却有梦里的人来为它唱歌 #陪安东尼度过漫长岁月#,10126
406475394,Wonderful U - Demo Version,昨天晚自习，我们都在写卷子，坐在前面的班任突然和我们说：请你们放下手中的笔，看一看窗外。 我们不解的看向窗外， 班任朗声大笑说道：那是朕的江山啊！ 遇到这样的班任我们也是醉了……,10122
28363806,Counting Stars,这木头锯的不错,10116
22677433,千本桜,幼女幼女幼女幼女，萝莉萝莉萝莉萝莉→_→,10113
21343559,One For Da Money - Album,我就知道有一天网易会推荐给我，那个忘了名字的歌[大哭][大哭],10109
97357,那些年,突然觉得很好听...突然梦见自己站在阳光普照的高中的操场看见那个以前的她...还是笑得那么灿烂[爱心],10092
347230,海阔天空,每次别人问，你讲粤语的啊，那你会唱海阔天空吗！每次去唱歌，总有人点好了在那里坑我…,10088
400876379,계절 끝 (잠 못 드는 밤 2),给跪了.. 原来《没关系是爱情啊》《匹诺曹》这些OST都是Rocoberry兄妹俩写的.. 全部好听的不要不要的！[爱心][爱心],10087
819664,Aphrodite,日本真是个神奇的民族,10086
2080139,Beautiful In White (Demo),女朋友推荐我听这首歌，说当做我们以后的结婚曲。她说这首歌听着很有感觉，他还说。有我是她一辈子的幸福。不过。这都是往事了。祝她幸福。我放下了。。,10086
21725725,The promise,原本以为，时间可以冲淡一切，可是，疲惫不堪的夜，却依就如此漫长。辗转反侧中，尘世喧嚣，浮华烟云，忙碌熙攘，和看不穿的你，竟都如此的宁静。愿这个世界和你，永远这般静谧，美好！晚安！,10083
19078759,Cruisin,在网易听歌就像逛淘宝，还要看看评论。。,10077
415086030,我从崖边跌落,买会员啊，也不贵。想要持续听到优秀的作品，就要让他们能够生存下去。,10075
20110049,River Flows In You,现在听纯音乐，最怕听到提琴。让原本安静的音乐反变得有些不安静。如泣如诉，让人想起了往事，莫名的躁动不安，往事是什么样的？未来又会怎样？还是顺其自然吧。未来不是我们能预料的。只有今天，此刻最重要,10069
29422008,I See Fire (Kygo Remix),经常听4个人的电音：Skrillex，Tobu，Blackmill，Kygo。四个人代表四种不同风格，Skrillex是听到膀胱炸裂；Tobu听完觉得自己是地球online付费玩家；Blackmill的触摸灵魂，直击内心；Kygo则是慢慢的掏空回忆，整个人飘在空中，又渐渐沉沦！,10068
26508240,梵高先生,看过他喝醉酒那一次，不知道是不是在义乌。他曾经说再也不唱这首歌了，那天他还是唱了。他抱着吉他，身子慢慢低下去，低下去，又立起来，那天他喝醉了，嗓子特别哑，凄厉。后来我终于去了一趟南京，问了好多家店，终于买到了红梅，那是我买的第一盒香烟，也是至今唯一的一盒，我把它送给了一个姑娘。,10066
31654343,不将就,在2015年6月30日有一个叫老王的人，在一个节目里把这首歌唱给了他的前女友。本来应该是完全合拍的两个人轰轰烈烈的爱一场，跨过国家，跨过时间，但因为很多原因，老王和他的前女友没有互相折磨到白头，只能分隔在异国他乡，最后，不过将就。,10059
186014,以父之名,我将成为牧羊人   为了你   我的主   为了你   从你手中继承权柄.  我将脚踏实地执行您的旨意   用他们的灵魂   充盈这条流向你的河水   生生不息.  以圣父   圣子   和圣灵之名。 ,10054
186046,半岛铁盒,昨天地铁上旁边一个妹子手机掉地上，我捡起来，她说谢谢，我说不会，她说“你以为你卖半岛铁盒啊！”,10051
29019227,Sugar,骚当性感的鸭嗓还有maroon5的音乐风格总让人越听越上瘾[强],10050
4466775,Lost Rivers,歌曲描述的是一位便秘患者在厕所身疲力竭的嘶吼，2分34秒开始让人明白想出却出不来的伤痛到底有多痛了，4分31秒我一度以为他快要拉出来了，正替他感到庆幸，然并卵啊！！！5分28秒我仿佛看到了这位患者已经开始神经崩溃疯狂抓着自己头发，6分36秒他放弃了提起裤子走了。,10043
